buld_nm,승강기번호,주소,고장,고장일자,,sido,sigungu,buld_nm,,,,,,,,
진천역계룡리슈빌,704-05899,"대구광역시 달서구 진천로 77 (진천동, 진천역 계룡 리슈빌)",Y,2011.9.23,,대구광역시,달서구,진천로,계룡,리슈빌),,,,,,
구성 휴먼시아아파트,330-06600,충청남도 천안시 동남구 대흥로 35 (구성동),Y,2010.10.9,,충청남도,천안시,동남구,,,,,,,,
마임호텔,200-02708,강원도 춘천시 우묵길 79 (퇴계동),Y,2011.9.15,,강원도,춘천시,우묵길,,,,,,,,
음성금왕주공3단지,369-00516,충청북도 음성군 금왕읍 무극로324번길 15 ,Y,2017.2.17,,충청북도,음성군,금왕읍,,,,,,,,
음성금왕주공3단지,369-00513,충청북도 음성군 금왕읍 무극로324번길 15 ,Y,2010.6.8,,충청북도,음성군,금왕읍,,,,,,,,
음성금왕주공3단지,369-00478,충청북도 음성군 금왕읍 무극로324번길 15 ,Y,2013.7.2,,충청북도,음성군,금왕읍,,,,,,,,
반석빌딩,561-02253,전라북도 전주시 덕진구 솔내로 183 (송천동2가),Y,2011.9.15,,전라북도,전주시,덕진구,,,,,,,,
성수대우프레시아상가,133-01135,서울특별시 성동구 동일로 143 (성수동2가),Y,2012.1.24,,서울특별시,성동구,동일로,,,,,,,,
옥암코아루아파트,530-02077,"전라남도 목포시 당가두로13번길 12  (옥암동, 코아루아파트)",Y,2008.3.9,,전라남도,목포시,당가두로13번길,,,,,,,,
최고봉크리닉센타,300-01544,대전광역시 동구 은어송로 73 (가오동),Y,2014.4.17,,대전광역시,동구,은어송로,,,,,,,,
최고봉크리닉센타,300-01544,대전광역시 동구 은어송로 73 (가오동),Y,2010.9.28,,대전광역시,동구,은어송로,,,,,,,,
주택관리공단(주) 동홍6관리소,697-00580,제주특별자치도 서귀포시 중앙로 198-9 (동홍동，동홍6주공아파트),Y,2012.9.8,,제주특별자치도,서귀포시,중앙로,,,,,,,,
그린빌딩,711-01089,대구광역시 달성군 다사읍 대실역북로1길 29-3 ,Y,2011.9.15,,대구광역시,달성군,다사읍,,,,,,,,
태승훼미리아파트,139-05263,서울특별시 노원구 공릉로51길 14-8 (공릉동),Y,2012.3.14,,서울특별시,노원구,공릉로51길,,,,,,,,
위브더스테이트아파텔,420-04227,경기도 부천시 신흥로 170 (중동),Y,2011.10.7,,경기도,부천시,신흥로,,,,,,,,
위브더스테이트아파텔,420-04321,경기도 부천시 신흥로 170 (중동),Y,2008.8.30,,경기도,부천시,신흥로,,,,,,,,
동화으뜸빌라,627-00449,경상남도 밀양시 하남읍 수산동촌2길 7 ,Y,2009.1.9,,경상남도,밀양시,하남읍,,,,,,,,
센트럴빌딩,560-04277,"전라북도 전주시 완산구 홍산2길 17 ,  (효자동3가)",Y,2011.6.1,,전라북도,전주시,완산구,(효자동3가),,,,,,,
수송프라자,573-02137,전라북도 군산시 월명로 244 (수송동),Y,2012.4.21,,전라북도,군산시,월명로,,,,,,,,
수송프라자,573-02137,전라북도 군산시 월명로 244 (수송동),Y,2012.7.5,,전라북도,군산시,월명로,,,,,,,,
수송프라자,573-02137,전라북도 군산시 월명로 244 (수송동),Y,2010.6.5,,전라북도,군산시,월명로,,,,,,,,
수송프라자,573-02137,전라북도 군산시 월명로 244 (수송동),Y,2011.8.9,,전라북도,군산시,월명로,,,,,,,,
보사노인복지센타,121-03876,서울특별시 마포구 동교로 132-3 (서교동),Y,2011.9.30,,서울특별시,마포구,동교로,,,,,,,,
푸르지오캐슬 상가 A단지,730-03614,경상북도 구미시 박정희로 599 (송정동),Y,2014.1.16,,경상북도,구미시,박정희로,,,,,,,,
푸르지오캐슬 상가 A단지,730-03614,경상북도 구미시 박정희로 599 (송정동),Y,2010.7.29,,경상북도,구미시,박정희로,,,,,,,,
푸르지오캐슬 상가 A단지,730-03614,경상북도 구미시 박정희로 599 (송정동),Y,2010.5.3,,경상북도,구미시,박정희로,,,,,,,,
푸르지오캐슬 상가 A단지,730-03614,경상북도 구미시 박정희로 599 (송정동),Y,2011.4.18,,경상북도,구미시,박정희로,,,,,,,,
푸르지오캐슬 상가 A단지,730-03614,경상북도 구미시 박정희로 599 (송정동),Y,2011.6.2,,경상북도,구미시,박정희로,,,,,,,,
푸르지오캐슬 상가 A단지,730-03614,경상북도 구미시 박정희로 599 (송정동),Y,2008.3.21,,경상북도,구미시,박정희로,,,,,,,,
고아농협문성지점,730-04278,"경상북도 구미시 고아읍 들성로 261 , 문성하나로마트",Y,2015.9.17,,경상북도,구미시,고아읍,문성하나로마트,,,,,,,
드림빌2차,331-04172,충청남도 천안시 서북구 개목6길 38 (성정동),Y,2011.1.17,,충청남도,천안시,서북구,,,,,,,,
중앙선상봉역,131-02323,서울특별시 중랑구 망우로 297 중앙선상봉역 (상봉동),Y,2017.5.18,,서울특별시,중랑구,망우로,,,,,,,,
중앙선상봉역,131-02321,서울특별시 중랑구 망우로 297 중앙선상봉역 (상봉동),Y,2012.3.9,,서울특별시,중랑구,망우로,,,,,,,,
일호지오빌,697-00512,제주특별자치도 서귀포시 홍중동로 19 (서홍동),Y,2011.2.17,,제주특별자치도,서귀포시,홍중동로,,,,,,,,
일호지오빌,697-00513,제주특별자치도 서귀포시 홍중동로 19 (서홍동),Y,2010.5.7,,제주특별자치도,서귀포시,홍중동로,,,,,,,,
한화꿈에그린6단지아파트,405-03420,"인천광역시 남동구 논현로 106 (논현동, 어진마을한화꿈에그린아파트)",Y,2010.6.4,,인천광역시,남동구,논현로,,,,,,,,
한화꿈에그린6단지아파트,405-03413,"인천광역시 남동구 논현로 106 (논현동, 어진마을한화꿈에그린아파트)",Y,2010.5.5,,인천광역시,남동구,논현로,,,,,,,,
반월메디컬타워,700-01507,대구광역시 중구 중앙대로 359 (남산동),Y,2011.9.15,,대구광역시,중구,중앙대로,,,,,,,,
성웅빌딩,210-01751,강원도 강릉시 강릉대로 133 (교동),Y,2011.9.15,,강원도,강릉시,강릉대로,,,,,,,,
효자휴먼시아5단지아파트,560-04563,전라북도 전주시 완산구 호암로 87 (효자동2가),Y,2012.10.1,,전라북도,전주시,완산구,,,,,,,,
효자휴먼시아5단지아파트,560-04567,전라북도 전주시 완산구 호암로 87 (효자동2가),Y,2012.3.27,,전라북도,전주시,완산구,,,,,,,,
천안구성초등학교,330-06560,충청남도 천안시 동남구 청수로 126 (구성동),Y,2012.6.22,,충청남도,천안시,동남구,,,,,,,,
베스트프라자,791-01597,경상북도 포항시 북구 흥해읍 도음로877번길 8 ,Y,2011.9.15,,경상북도,포항시,북구,,,,,,,,
구영풍경채아파트,689-01785,울산광역시 울주군 범서읍 구영로 75-26 ,Y,2013.2.8,,울산광역시,울주군,범서읍,,,,,,,,
구영풍경채아파트,689-01783,울산광역시 울주군 범서읍 구영로 75-26 ,Y,2013.6.22,,울산광역시,울주군,범서읍,,,,,,,,
한성필하우스아파트,356-01092,충청남도 서산시 동서2로 15 (석림동),Y,2012.6.30,,충청남도,서산시,동서2로,,,,,,,,
글로리타워2,300-01944,대전광역시 동구 은어송로 63 (가오동),Y,2010.3.13,,대전광역시,동구,은어송로,,,,,,,,
홈플러스강동점,134-03827,서울특별시 강동구 양재대로 1571 (천호동),Y,2014.1.6,,서울특별시,강동구,양재대로,,,,,,,,
홈플러스강동점,134-03826,서울특별시 강동구 양재대로 1571 (천호동),Y,2012.10.23,,서울특별시,강동구,양재대로,,,,,,,,
포은중앙도서관,791-03024,경상북도 포항시 북구 삼호로 31 (덕수동),Y,2016.7.12,,경상북도,포항시,북구,,,,,,,,
포은중앙도서관,791-03024,경상북도 포항시 북구 삼호로 31 (덕수동),Y,2016.9.18,,경상북도,포항시,북구,,,,,,,,
포은중앙도서관,791-03024,경상북도 포항시 북구 삼호로 31 (덕수동),Y,2016.7.11,,경상북도,포항시,북구,,,,,,,,
포은중앙도서관,791-01963,경상북도 포항시 북구 삼호로 31 (덕수동),Y,2012.4.9,,경상북도,포항시,북구,,,,,,,,
구성역사,446-05194,경기도 용인시 기흥구 용구대로 2403 (마북동),Y,2015.9.29,,경기도,용인시,기흥구,,,,,,,,
한국성서대학교,139-04750,서울특별시 노원구 동일로214길 32 (상계동),Y,2011.7.14,,서울특별시,노원구,동일로214길,,,,,,,,
대덕테크노밸리10단지,305-03292,대전광역시 유성구 배울2로 61 (관평동),Y,2012.5.3,,대전광역시,유성구,배울2로,,,,,,,,
대덕테크노밸리10단지,305-03345,대전광역시 유성구 배울2로 61 (관평동),Y,2011.11.1,,대전광역시,유성구,배울2로,,,,,,,,
대덕테크노밸리10단지,305-03347,대전광역시 유성구 배울2로 61 (관평동),Y,2012.5.18,,대전광역시,유성구,배울2로,,,,,,,,
대덕테크노밸리10단지,305-03335,대전광역시 유성구 배울2로 61 (관평동),Y,2012.10.20,,대전광역시,유성구,배울2로,,,,,,,,
대영빌딩,570-02083,전라북도 익산시 고현로 96 (모현동1가),Y,2011.10.27,,전라북도,익산시,고현로,,,,,,,,
효태빌딩,561-02525,전라북도 전주시 덕진구 건산로 258 (인후동1가),Y,2010.5.9,,전라북도,전주시,덕진구,,,,,,,,
효태빌딩,561-02525,전라북도 전주시 덕진구 건산로 258 (인후동1가),Y,2010.5.9,,전라북도,전주시,덕진구,,,,,,,,
영인빌딩,343-00839,충청남도 당진시 먹거리길 42-26 (대덕동),Y,2010.6.20,,충청남도,당진시,먹거리길,,,,,,,,
대명리조트원암관광휴양지,219-00212,강원 고성군 토성면 원암리 산100번지 ,Y,2012.7.31,,강원,고성군,토성면,,,,,,,,
대명리조트원암관광휴양지,219-00210,강원 고성군 토성면 원암리 산100번지 ,Y,2012.7.23,,강원,고성군,토성면,,,,,,,,
학의뜰아파트,305-04385,대전광역시 유성구 학하로 33 (계산동),Y,2014.7.17,,대전광역시,유성구,학하로,,,,,,,,
학의뜰아파트,305-04394,대전광역시 유성구 학하로 33 (계산동),Y,2013.3.24,,대전광역시,유성구,학하로,,,,,,,,
하늘마을주공2단지아파트,410-02678,"경기도 고양시 일산동구 하늘마을로 94 (중산동, 하늘마을2단지아파트)",Y,2009.11.5,,경기도,고양시,일산동구,하늘마을2단지아파트),,,,,,,
금성백조예미지(테크노밸리7),305-03362,대전광역시 유성구 관평1로 12 (관평동),Y,2012.5.15,,대전광역시,유성구,관평1로,,,,,,,,
금성백조예미지(테크노밸리7),305-03328,대전광역시 유성구 관평1로 12 (관평동),Y,2011.7.31,,대전광역시,유성구,관평1로,,,,,,,,
유동근빌딩,331-02154,충청남도 천안시 서북구 늘푸른1길 18-11 (두정동),Y,2011.9.15,,충청남도,천안시,서북구,,,,,,,,
신도브래뉴아파트,200-02090,강원도 춘천시 공지로 69-10 (석사동，신도브래뉴아파트),Y,2010.10.12,,강원도,춘천시,공지로,,,,,,,,
안사공동체,769-00069,경상북도 의성군 안사면 안사3길 5 ,Y,2015.11.11,,경상북도,의성군,안사면,,,,,,,,
동익파크2차아파트,122-00148,"서울특별시 은평구 서오릉로23길 9-8 (구산동, 동익파크아파트)",Y,2013.4.20,,서울특별시,은평구,서오릉로23길,,,,,,,,
중앙빌딩,365-00491,충청북도 진천군 진천읍 중앙동로 69 ,Y,2010.5.10,,충청북도,진천군,진천읍,,,,,,,,
에스에이치빌딩,704-05741,대구광역시 달서구 송현로7길 19 (상인동),Y,2016.8.1,,대구광역시,달서구,송현로7길,,,,,,,,
에스에이치빌딩,704-05741,대구광역시 달서구 송현로7길 19 (상인동),Y,2011.9.22,,대구광역시,달서구,송현로7길,,,,,,,,
대우월드마크웨스트엔드,704-05718,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2015.2.10,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05760,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2015.6.26,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05793,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2015.4.3,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05799,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2015.3.17,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05793,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.1.30,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05791,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.5.9,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05762,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.2.3,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05807,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.7.22,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05807,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.7.29,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05791,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.5.28,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05791,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.7.3,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05761,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.3.25,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05761,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.3.10,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05810,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2012.11.15,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05791,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.6.30,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05754,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2011.6.22,,대구광역시,달서구,와룡로,,,,,,,,
대우월드마크웨스트엔드,704-05801,"대구광역시 달서구 와룡로 169  (감삼동, 월드마크웨스트엔드)",Y,2012.1.7,,대구광역시,달서구,와룡로,,,,,,,,
오송상록롯데캐슬아파트,363-01367,충청북도 청주시 흥덕구 오송읍 오송생명5로 202 ,Y,2016.3.6,,충청북도,청주시,흥덕구,,,,,,,,
오송상록롯데캐슬아파트,363-01361,충청북도 청주시 흥덕구 오송읍 오송생명5로 202 ,Y,2015.10.23,,충청북도,청주시,흥덕구,,,,,,,,
오송상록롯데캐슬아파트,363-01367,충청북도 청주시 흥덕구 오송읍 오송생명5로 202 ,Y,2016.1.5,,충청북도,청주시,흥덕구,,,,,,,,
오송상록롯데캐슬아파트,363-01367,충청북도 청주시 흥덕구 오송읍 오송생명5로 202 ,Y,2016.1.12,,충청북도,청주시,흥덕구,,,,,,,,
오송상록롯데캐슬아파트,363-01360,충청북도 청주시 흥덕구 오송읍 오송생명5로 202 ,Y,2011.5.9,,충청북도,청주시,흥덕구,,,,,,,,
오송상록롯데캐슬아파트,363-01357,충청북도 청주시 흥덕구 오송읍 오송생명5로 202 ,Y,2013.9.22,,충청북도,청주시,흥덕구,,,,,,,,
오송상록롯데캐슬아파트,363-01363,충청북도 청주시 흥덕구 오송읍 오송생명5로 202 ,Y,2012.11.15,,충청북도,청주시,흥덕구,,,,,,,,
청암노인요양원,138-07733,서울특별시 송파구 성내천로 193 (마천동),Y,2013.10.12,,서울특별시,송파구,성내천로,,,,,,,,
기아자동차(주)전주사옥,561-02897,전라북도 전주시 덕진구 기린대로 421 (금암동),Y,2011.7.10,,전라북도,전주시,덕진구,,,,,,,,
전주효자휴먼시아4-1,560-04146,전라북도 전주시 완산구 호암로 2 (효자동2가，효자휴먼시아),Y,2011.1.8,,전라북도,전주시,완산구,,,,,,,,
전주효자휴먼시아4-1,560-04144,전라북도 전주시 완산구 호암로 2 (효자동2가，효자휴먼시아),Y,2014.3.13,,전라북도,전주시,완산구,,,,,,,,
